"","y.level","term","estimate","std.error","statistic","p.value"
"45","Sorted_Chair_Pose_or_Utkatasana","LSA",-0.0330233178038695,0.0286883804983688,-1.15110428787527,0.249689334193924
"46","Sorted_Child_Pose_or_Balasana","(Intercept)",0.194164105315327,0.472464730035432,0.41095999970361,0.681101865650708
"47","Sorted_Child_Pose_or_Balasana","RHA",-0.0395636648499033,0.0255639036030591,-1.54763785156696,0.121709512799641
"48","Sorted_Child_Pose_or_Balasana","LHA",0.0423243303460623,0.0431673735580229,0.980470361236421,0.326853992933409
"49","Sorted_Child_Pose_or_Balasana","REA",-0.0395636648494783,0.0255639035767192,-1.54763785314495,0.121709512419506
"50","Sorted_Child_Pose_or_Balasana","LEA",0.0269533140467306,0.0236431548372923,1.14000497108859,0.254284230098507
"51","Sorted_Child_Pose_or_Balasana","RKA",-0.0544879211078513,0.0299332972774181,-1.82031136105267,0.0687116022251137
"52","Sorted_Child_Pose_or_Balasana","LKA",0.0337508477764765,0.0190714221772526,1.76970796738655,0.0767758019540194
"53","Sorted_Child_Pose_or_Balasana","RSA",0.0414753864897447,0.0316739260902622,1.30944886249816,0.190382349149905
"54","Sorted_Child_Pose_or_Balasana","LSA",-0.0284471001630399,0.0320245855648678,-0.888289408317824,0.37438509558392
"55","Sorted_Cobra_Pose_Bhujangasana","(Intercept)",-0.266820764854628,5.09216928358544,-0.0523982511175978,0.958211367610641
"56","Sorted_Cobra_Pose_Bhujangasana","RHA",0.00472107982845404,0.0197813757366369,0.238662866087224,0.811367013282975
"57","Sorted_Cobra_Pose_Bhujangasana","LHA",0.0103774761706135,0.0360770444654384,0.287647625363409,0.773616485074883
"58","Sorted_Cobra_Pose_Bhujangasana","REA",0.00472107982759596,0.019781375549047,0.238662868307123,0.811367011561484
"59","Sorted_Cobra_Pose_Bhujangasana","LEA",0.0521289260756859,0.024736694514176,2.10735213816915,0.0350870670608501
"60","Sorted_Cobra_Pose_Bhujangasana","RKA",-0.00169490026764676,0.035617984225286,-0.0475855190716692,0.962046573062265
"61","Sorted_Cobra_Pose_Bhujangasana","LKA",-0.0723570182373427,0.0340110701721272,-2.12745491015572,0.0333823039325504
"62","Sorted_Cobra_Pose_Bhujangasana","RSA",0.0144201440152655,0.0359812817933715,0.400767935341371,0.688590988385414
"63","Sorted_Cobra_Pose_Bhujangasana","LSA",-0.073259420874092,0.0362173960033133,-2.02276886133365,0.0430969834874087
"64","Sorted_cow_pose","(Intercept)",-0.0326541025975294,0.117092954804914,-0.278873333173064,0.780342034031377
"65","Sorted_cow_pose","RHA",0.00338681966681647,0.023399800334203,0.14473711819951,0.884918431633173
"66","Sorted_cow_pose","LHA",0.00812811312537918,0.0402010108818684,0.202186784537927,0.839770704191512
"67","Sorted_cow_pose","REA",0.00338681966723827,0.0233998003331058,0.144737118224323,0.884918431613582
"68","Sorted_cow_pose","LEA",0.109036265555029,0.0419553925992584,2.59886176245568,0.00935334313151184
"69","Sorted_cow_pose","RKA",-0.0866573869761199,0.0334062411801035,-2.59404781606296,0.00948532940620411
"70","Sorted_cow_pose","LKA",-0.0619211037157895,0.0285912666555065,-2.165734888974,0.0303314513551888
"71","Sorted_cow_pose","RSA",0.0363081216132232,0.03715830829525,0.977119876522057,0.328509808557381
"72","Sorted_cow_pose","LSA",-0.0737230759587475,0.0391594633675422,-1.8826375445138,0.0597495047031787
"73","Sorted_Crane_Pose_or_Bakasana","(Intercept)",0.354704836672218,0.111191378409712,3.19003902771328,0.00142253581661995
"74","Sorted_Crane_Pose_or_Bakasana","RHA",-0.0618102689586785,0.0613655489938188,-1.00724706243408,0.313816062137842
"75","Sorted_Crane_Pose_or_Bakasana","LHA",-0.0150548026344681,0.105611202167957,-0.142549297095642,0.886646143452576
"76","Sorted_Crane_Pose_or_Bakasana","REA",-0.0618102689585882,0.0613655489938242,-1.00724706243252,0.313816062138591
"77","Sorted_Crane_Pose_or_Bakasana","LEA",0.130308320352917,0.0373577764925669,3.48811767153338,0.000486433948810734
"78","Sorted_Crane_Pose_or_Bakasana","RKA",-0.0536097748117142,0.0323398930987885,-1.65769795985264,0.0973784458250619
"79","Sorted_Crane_Pose_or_Bakasana","LKA",0.0197215084265052,0.0253110114079713,0.779167142261816,0.435881262825458
"80","Sorted_Crane_Pose_or_Bakasana","RSA",0.0515474216832456,0.0695054791499623,0.74163105288475,0.458310903861174
"81","Sorted_Crane_Pose_or_Bakasana","LSA",-0.121947438194521,0.0772483475916099,-1.57864138193897,0.114418337143593
"82","Sorted_Dolphin_Plank_pose","(Intercept)",-0.0155435882915661,0.649587421203972,-0.0239284009883642,0.98090972005249
"83","Sorted_Dolphin_Plank_pose","RHA",0.0243554685337404,0.018968919847362,1.28396707507452,0.199153475963214
"84","Sorted_Dolphin_Plank_pose","LHA",0.0162865714123755,0.031517551209308,0.516746091858991,0.605333416119388
"85","Sorted_Dolphin_Plank_pose","REA",0.02435546853261,0.0189689198435113,1.28396707527557,0.199153475892865
"86","Sorted_Dolphin_Plank_pose","LEA",0.00115617473187651,0.0200169976045263,0.0577596478112719,0.953940080869914
"87","Sorted_Dolphin_Plank_pose","RKA",-0.0202485191488768,0.0283366387127766,-0.714570254931015,0.47487463013463
"88","Sorted_Dolphin_Plank_pose","LKA",-0.0500189675239742,0.0254369652094527,-1.96638895843544,0.0492536979029687
"89","Sorted_Dolphin_Plank_pose","RSA",0.0184747171203481,0.0322945610060459,0.57206899690909,0.567275231928434
"90","Sorted_Dolphin_Plank_pose","LSA",-0.0321875810384207,0.030204045450668,-1.06567118934423,0.28657230579273
"91","Sorted_Dolphin_Pose","(Intercept)",0.0181319510603793,0.0392428564634709,0.462044629122689,0.644049316382565
"92","Sorted_Dolphin_Pose","RHA",-0.00297578590663824,0.0367288368183154,-0.0810204233082144,0.93542571044686
"93","Sorted_Dolphin_Pose","LHA",-0.0610233631678953,0.0842982819477667,-0.723898064799314,0.4691283181472
"94","Sorted_Dolphin_Pose","REA",-0.00297578590784342,0.0367288368185407,-0.0810204233405303,0.93542571042116
"95","Sorted_Dolphin_Pose","LEA",0.0057955981964812,0.0346260938238813,0.167376609846879,0.867073728187473
"96","Sorted_Dolphin_Pose","RKA",0.00811152423771934,0.0450031535460814,0.180243462925625,0.856961438661522
"97","Sorted_Dolphin_Pose","LKA",-0.309499713967546,0.191866293436002,-1.61310102167987,0.106722561944065
"98","Sorted_Dolphin_Pose","RSA",0.0658287313060501,0.0606949261576281,1.08458376133598,0.278106050368868
"99","Sorted_Dolphin_Pose","LSA",-0.00144845740017159,0.062654958304462,-0.0231180011824928,0.981556146656077
"100","Sorted_Eagle_Pose_or_Garudasana","(Intercept)",0.0581106136505343,4.32776596641295,0.0134273928168762,0.989286812502685
"101","Sorted_Eagle_Pose_or_Garudasana","RHA",0.0204543144022504,0.0167185513048706,1.22345016797547,0.221159714789903
"102","Sorted_Eagle_Pose_or_Garudasana","LHA",0.0159964996049587,0.0334828808189263,0.477751591670589,0.632827019313841
"103","Sorted_Eagle_Pose_or_Garudasana","REA",0.0204543144026198,0.0167185513062774,1.22345016789462,0.221159714820423
"104","Sorted_Eagle_Pose_or_Garudasana","LEA",-0.0109721151037196,0.0173113155348711,-0.633811744787268,0.526203687442898
"105","Sorted_Eagle_Pose_or_Garudasana","RKA",-0.0323876467618053,0.022102200061569,-1.46535850148785,0.14282313322826
"106","Sorted_Eagle_Pose_or_Garudasana","LKA",0.0116626456436696,0.0193249602151308,0.60350166385016,0.546175008983929
"107","Sorted_Eagle_Pose_or_Garudasana","RSA",0.0107073732861631,0.0285116222121386,0.37554416253469,0.707255808742532
"108","Sorted_Eagle_Pose_or_Garudasana","LSA",-0.0175913512046038,0.0266290594344667,-0.660607305635246,0.508864182668915
"109","Sorted_Extended_Puppy_Pose_or_Uttana_Shishosana","(Intercept)",0.0594880017763068,0.222721719683218,0.267095646804981,0.789395519226292
"110","Sorted_Extended_Puppy_Pose_or_Uttana_Shishosana","RHA",0.00849977065878044,0.017557219972081,0.484118252906585,0.62830194797403
"111","Sorted_Extended_Puppy_Pose_or_Uttana_Shishosana","LHA",-0.0520361780930024,0.0304825040169978,-1.70708344904951,0.0878065429506796
"112","Sorted_Extended_Puppy_Pose_or_Uttana_Shishosana","REA",0.00849977065902779,0.017557219972796,0.484118252900957,0.628301947978024
"113","Sorted_Extended_Puppy_Pose_or_Uttana_Shishosana","LEA",0.048965532883181,0.029120732357792,1.68146639588475,0.0926723583376204
"114","Sorted_Extended_Puppy_Pose_or_Uttana_Shishosana","RKA",-0.0437676424662649,0.0324574388958497,-1.34846260072176,0.17750964121786
"115","Sorted_Extended_Puppy_Pose_or_Uttana_Shishosana","LKA",-0.0120152977986865,0.0247423578066912,-0.485616524203574,0.627239078439664
"116","Sorted_Extended_Puppy_Pose_or_Uttana_Shishosana","RSA",0.0543932203325619,0.0311921866841719,1.74380914308143,0.0811923756452078
"117","Sorted_Extended_Puppy_Pose_or_Uttana_Shishosana","LSA",-0.0334057471123329,0.0295875314750206,-1.12904813098503,0.258877530302634
"118","Sorted_Extended_Side_Angle_Pose_or_Utthita_Parsvakonasana","(Intercept)",0.155465864774906,5.11441847106935,0.0303975643867093,0.975749987297468
"119","Sorted_Extended_Side_Angle_Pose_or_Utthita_Parsvakonasana","RHA",-0.00750106148492818,0.0142436477981955,-0.526625032520004,0.59845400496523
"120","Sorted_Extended_Side_Angle_Pose_or_Utthita_Parsvakonasana","LHA",0.0212675219321844,0.0242533185898903,0.876891211953548,0.380545729940906
"121","Sorted_Extended_Side_Angle_Pose_or_Utthita_Parsvakonasana","REA",-0.00750106148532839,0.0142436477966494,-0.526625032605263,0.598454004906011
"122","Sorted_Extended_Side_Angle_Pose_or_Utthita_Parsvakonasana","LEA",0.0430957023062685,0.0258475301710512,1.66730445892022,0.0954538804752914
"123","Sorted_Extended_Side_Angle_Pose_or_Utthita_Parsvakonasana","RKA",-0.0231601662269111,0.0273321551612743,-0.847359679112523,0.396794671599723
"124","Sorted_Extended_Side_Angle_Pose_or_Utthita_Parsvakonasana","LKA",-0.0362316594169381,0.0272984955631761,-1.32724015259699,0.184429253998832
"125","Sorted_Extended_Side_Angle_Pose_or_Utthita_Parsvakonasana","RSA",0.00378521242433415,0.0248213871560731,0.15249802118364,0.878794151051449
"126","Sorted_Extended_Side_Angle_Pose_or_Utthita_Parsvakonasana","LSA",-0.00921712182258984,0.0234737484819531,-0.392656581017559,0.694573143427532
"127","Sorted_Feathered_Peacock_Pose_or_Pincha_Mayurasana","(Intercept)",-0.214429872284543,0.42990890578604,-0.498779786598006,0.617934529050851
"128","Sorted_Feathered_Peacock_Pose_or_Pincha_Mayurasana","RHA",0.0198297247213248,0.0165593551407914,1.19749377634141,0.231114151916621
"129","Sorted_Feathered_Peacock_Pose_or_Pincha_Mayurasana","LHA",0.0109550903053875,0.0319247073559301,0.343153977364574,0.731482625551403
"130","Sorted_Feathered_Peacock_Pose_or_Pincha_Mayurasana","REA",0.0198297247218657,0.0165593551409515,1.19749377636249,0.231114151908408
"131","Sorted_Feathered_Peacock_Pose_or_Pincha_Mayurasana","LEA",-0.0165029637508917,0.0229339424828283,-0.719586864022539,0.471779402249844
"132","Sorted_Feathered_Peacock_Pose_or_Pincha_Mayurasana","RKA",-0.0486268607817136,0.028146214233723,-1.72765191005517,0.084050650155732
"133","Sorted_Feathered_Peacock_Pose_or_Pincha_Mayurasana","LKA",-0.0996870938176471,0.0355647426003769,-2.80297526507589,0.00506335524662456
"134","Sorted_Feathered_Peacock_Pose_or_Pincha_Mayurasana","RSA",0.0834547859129176,0.0433644675346604,1.92449695931845,0.0542923215022842
"135","Sorted_Feathered_Peacock_Pose_or_Pincha_Mayurasana","LSA",-0.0236151864774258,0.0417660881882243,-0.565415328603456,0.571791300828437
"136","Sorted_Four_Limbed_Staff_Pose_or_Chaturanga_Dandasana","(Intercept)",0.018435129392639,0.00166869766850194,11.0476149997794,2.25116110525469e-28
"137","Sorted_Four_Limbed_Staff_Pose_or_Chaturanga_Dandasana","RHA",0.0599809883733897,0.050540530311975,1.18678984971351,0.2353105235523
"138","Sorted_Four_Limbed_Staff_Pose_or_Chaturanga_Dandasana","LHA",0.230789729553192,0.122524040752078,1.88362812829675,0.0596152943242548
"139","Sorted_Four_Limbed_Staff_Pose_or_Chaturanga_Dandasana","REA",0.0599809883739736,0.0505405303119056,1.18678984972669,0.235310523547099
"140","Sorted_Four_Limbed_Staff_Pose_or_Chaturanga_Dandasana","LEA",-0.0664480336601754,0.0684266714028504,-0.971083822987295,0.331506538793579
"141","Sorted_Four_Limbed_Staff_Pose_or_Chaturanga_Dandasana","RKA",-0.239369493210821,0.136449136888411,-1.75427634552632,0.0793831669246427
"142","Sorted_Four_Limbed_Staff_Pose_or_Chaturanga_Dandasana","LKA",-0.285994848333672,0.157956281712379,-1.81059496484247,0.070203572195568
"143","Sorted_Four_Limbed_Staff_Pose_or_Chaturanga_Dandasana","RSA",0.0842497584726007,0.150873286077251,0.558414021879676,0.576561700095354
"144","Sorted_Four_Limbed_Staff_Pose_or_Chaturanga_Dandasana","LSA",-0.134357136663362,0.144550940670441,-0.929479504181711,0.352640642198304
"145","Sorted_full_plank_pose","(Intercept)",-0.247764971808184,0.94646503313915,-0.26177931897433,0.79349158427444
"146","Sorted_full_plank_pose","RHA",0.0204352416848219,0.0188086838445469,1.08647908879316,0.277267087591626
"147","Sorted_full_plank_pose","LHA",0.0234958357338649,0.0341144236002884,0.688736119629654,0.490989341802977
"148","Sorted_full_plank_pose","REA",0.0204352416853088,0.0188086838445681,1.08647908881782,0.277267087580719
"149","Sorted_full_plank_pose","LEA",0.0470930928915713,0.0253132489107659,1.8604128240347,0.0628271417119982
"150","Sorted_full_plank_pose","RKA",-0.0480570304610082,0.0309307767421832,-1.5536962056135,0.120256898595875
"151","Sorted_full_plank_pose","LKA",-0.085356536706678,0.0320468595958859,-2.66349145541973,0.00773343758922419
"152","Sorted_full_plank_pose","RSA",0.0222522569867088,0.0345280521655857,0.644468934418714,0.519271396038802
"153","Sorted_full_plank_pose","LSA",-0.0546222848418501,0.0311329739295047,-1.75448336434331,0.0793477179614378
"154","Sorted_Lord_of_the_Dance_Pose_or_Natarajasana","(Intercept)",-0.881448684239324,3.13224394738417,-0.281411249904545,0.778394990453261
"155","Sorted_Lord_of_the_Dance_Pose_or_Natarajasana","RHA",0.011280775244632,0.0140153740921838,0.804885775465894,0.420885597568562
"156","Sorted_Lord_of_the_Dance_Pose_or_Natarajasana","LHA",-0.0159292527557889,0.023209292360333,-0.686330824244069,0.492504515524702
"157","Sorted_Lord_of_the_Dance_Pose_or_Natarajasana","REA",0.0112807752444541,0.0140153740921479,0.804885775455269,0.420885597574694
"158","Sorted_Lord_of_the_Dance_Pose_or_Natarajasana","LEA",0.0351887998718138,0.0204696154922239,1.71907478600082,0.0856007552582975
"159","Sorted_Lord_of_the_Dance_Pose_or_Natarajasana","RKA",-0.000474929199859716,0.0246396167381188,-0.0192750238328576,0.984621708321144
"160","Sorted_Lord_of_the_Dance_Pose_or_Natarajasana","LKA",-0.0451525232038944,0.0206419434871898,-2.18741627850671,0.0287121488874782
"161","Sorted_Lord_of_the_Dance_Pose_or_Natarajasana","RSA",0.0551158400488876,0.0247486135428794,2.22702738290345,0.0259454437605964
"162","Sorted_Lord_of_the_Dance_Pose_or_Natarajasana","LSA",-0.0607777982486209,0.0232997426152874,-2.60851801035534,0.00909352262751114
"163","Sorted_Pigeon_Pose_or_Kapotasana","(Intercept)",0.514159590843111,4.57174889698385,0.112464529970647,0.910455092261657
"164","Sorted_Pigeon_Pose_or_Kapotasana","RHA",0.00113705985450665,0.019448349047663,0.0584656235714404,0.953377744052109
"165","Sorted_Pigeon_Pose_or_Kapotasana","LHA",0.0161431221227931,0.0383121265918035,0.421358028354572,0.673493662740556
"166","Sorted_Pigeon_Pose_or_Kapotasana","REA",0.00113705985433603,0.0194483490476388,0.0584656235627404,0.953377744059039
"167","Sorted_Pigeon_Pose_or_Kapotasana","LEA",-0.0166025597646767,0.020416282337156,-0.813201908677633,0.416102305286692
"168","Sorted_Pigeon_Pose_or_Kapotasana","RKA",-0.0383117159934047,0.0225981922709548,-1.69534427949117,0.090010129523159
"169","Sorted_Pigeon_Pose_or_Kapotasana","LKA",-0.0185302557068462,0.0210553504867255,-0.880073486239462,0.378819501291246
"170","Sorted_Pigeon_Pose_or_Kapotasana","RSA",0.0932439343825411,0.0371153220116874,2.51227604473374,0.0119955216134826
"171","Sorted_Pigeon_Pose_or_Kapotasana","LSA",-0.0439281760146234,0.0282292729575386,-1.55612140917332,0.11967922497629
"172","Sorted_Plow_Pose_or_Halasana","(Intercept)",0.540163352725424,3.3494170230993,0.161270856689442,0.871880075775973
"173","Sorted_Plow_Pose_or_Halasana","RHA",-0.0476931740437098,0.0203919151523672,-2.33882760335894,0.0193443575210042
"174","Sorted_Plow_Pose_or_Halasana","LHA",0.0139604497371482,0.030463608252388,0.458266454239013,0.646761021618273
"175","Sorted_Plow_Pose_or_Halasana","REA",-0.0476931740428893,0.0203919151523673,-2.3388276033187,0.0193443575230876
"176","Sorted_Plow_Pose_or_Halasana","LEA",0.0866486971667973,0.0287847493076424,3.01022934890706,0.00261050487843452
"177","Sorted_Plow_Pose_or_Halasana","RKA",-0.00476426842281375,0.0266884502821476,-0.17851424014682,0.858319138791474
"178","Sorted_Plow_Pose_or_Halasana","LKA",-0.0132661588667534,0.0220871440950252,-0.600628076209337,0.548087733497079
"179","Sorted_Plow_Pose_or_Halasana","RSA",0.0559297834025788,0.0289570969621479,1.93147066764631,0.053424873331761
"180","Sorted_Plow_Pose_or_Halasana","LSA",-0.0999682844556974,0.0322934166391433,-3.09562427453169,0.00196399052475631
"181","Sorted_Staff_Pose_or_Dandasana","(Intercept)",0.241814092599136,1.93605856341274,0.124900195256948,0.900602563789784
"182","Sorted_Staff_Pose_or_Dandasana","RHA",-0.0078678276836441,0.0287854131937958,-0.273326897573938,0.784601940964978
"183","Sorted_Staff_Pose_or_Dandasana","LHA",0.0150284865248171,0.0500158831310938,0.300474281048418,0.763815411345594
"184","Sorted_Staff_Pose_or_Dandasana","REA",-0.00786782768452276,0.0287854131937958,-0.273326897604462,0.784601940941516
"185","Sorted_Staff_Pose_or_Dandasana","LEA",0.0933184128511237,0.0359597279050307,2.59508117240422,0.00945685818450144
"186","Sorted_Staff_Pose_or_Dandasana","RKA",-0.0316808031236529,0.0350044187269539,-0.905051541371782,0.365438082524719
"187","Sorted_Staff_Pose_or_Dandasana","LKA",-0.0937853305511032,0.0408663565247401,-2.29492762571889,0.0217372723128833
"188","Sorted_Staff_Pose_or_Dandasana","RSA",0.0221991890442699,0.0492790438793838,0.45047929701325,0.65236487886381
"189","Sorted_Staff_Pose_or_Dandasana","LSA",-0.100141626118849,0.0571400521544504,-1.75256448573349,0.0796767917887938
"190","Sorted_warrior_1","(Intercept)",1.22618012357651,3.52199554831409,0.348149254238398,0.72772809576938
"191","Sorted_warrior_1","RHA",0.0138824699933734,0.0155672652144618,0.891773204999212,0.372514506539449
"192","Sorted_warrior_1","LHA",0.00752806945430181,0.0266749105014155,0.282215359406822,0.777778381700852
"193","Sorted_warrior_1","REA",0.0138824699934661,0.0155672652144618,0.891773205005169,0.372514506536256
"194","Sorted_warrior_1","LEA",0.0446535641438652,0.0235099232842054,1.89934963224081,0.0575185212012686
"195","Sorted_warrior_1","RKA",-0.0842243904703865,0.025401987640769,-3.3156614223058,0.000914265223886859
"196","Sorted_warrior_1","LKA",-0.0769018208568715,0.022068857799371,-3.48463076594129,0.000492816587975052
"197","Sorted_warrior_1","RSA",0.0744729038940022,0.0306137217376913,2.43266416713757,0.0149881952975901
"198","Sorted_warrior_1","LSA",-0.0349468239566642,0.0287637443944604,-1.21496087148496,0.224381015393039
"199","Sorted_warrior_2","(Intercept)",0.0651662282447931,0.591354855714205,0.110198179003856,0.912252206424026
"200","Sorted_warrior_2","RHA",0.0017227897679214,0.0154561159026652,0.111463305449484,0.911248962244051
"201","Sorted_warrior_2","LHA",0.0230809921294357,0.0266598295869067,0.865759177274387,0.386622240229927
"202","Sorted_warrior_2","REA",0.00172278976814788,0.0154561159026652,0.111463305464137,0.911248962232432
"203","Sorted_warrior_2","LEA",0.0959487365088989,0.0262778968154975,3.65130958472722,0.000260906505273927
"204","Sorted_warrior_2","RKA",-0.0697807475037929,0.0252678018750095,-2.76164693110119,0.00575106328968345
"205","Sorted_warrior_2","LKA",-0.0997025249057069,0.0238069610990078,-4.18795681192012,2.8147706238649e-05
"206","Sorted_warrior_2","RSA",0.0526882547614063,0.0260562630097816,2.02209559911285,0.0431664765915232
"207","Sorted_warrior_2","LSA",-0.0779143910278362,0.0264001974520963,-2.95128061709438,0.00316459263906167
"208","Sorted_warrior_3","(Intercept)",-1.16000909311066,3.27642806081745,-0.354046867985022,0.723303759498725
"209","Sorted_warrior_3","RHA",0.00413740383010076,0.0135713022456122,0.304864172591724,0.760469603713859
"210","Sorted_warrior_3","LHA",0.00803943721886602,0.0228430570350048,0.351942264406483,0.724881561956781
"211","Sorted_warrior_3","REA",0.00413740383067384,0.0135713022456122,0.304864172633952,0.760469603681696
"212","Sorted_warrior_3","LEA",0.040373248409101,0.0193062420551967,2.09120181409068,0.0365099767877842
"213","Sorted_warrior_3","RKA",-0.0145004544129664,0.0237921524754368,-0.609463747676331,0.54221709493931
"214","Sorted_warrior_3","LKA",-0.0760108860846084,0.0230108615357231,-3.30326119978627,0.000955673262143992
"215","Sorted_warrior_3","RSA",0.049551129222292,0.0243322223421871,2.0364407543811,0.0417061165813344
"216","Sorted_warrior_3","LSA",-0.0359333904364651,0.0229116901539403,-1.56834306832162,0.116801089884735
